instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2287,2016-12-27,1,6,12,0,1,1,1,0.617021,0.560606,0.63,0.313433,1645,4158,5803
2288,2016-12-28,1,6,12,0,2,1,3,0.510638,0.484848,0.4,0.358209,1910,4486,6396
2289,2016-12-29,1,6,12,0,3,1,1,0.531915,0.5,0.45,0.238806,842,3412,4254
2290,2016-12-30,1,6,12,0,4,1,1,0.659574,0.590909,0.59,0.41791,832,3615,4447
2291,2016-12-31,1,6,12,1,5,0,1,0.765957,0.666667,0.6,0.343284,977,2240,3217
2292,2017-01-01,1,7,1,1,6,0,2,0.446809,0.439394,0.5,0.119403,1580,2483,4063
2293,2017-01-02,1,7,1,0,0,1,3,0.319149,0.348485,0.94,0.164179,181,1457,1638
2294,2017-01-03,1,7,1,0,1,1,3,0.340426,0.363636,0.97,0.164179,254,3517,3771
2295,2017-01-04,1,7,1,0,2,1,1,0.468085,0.454545,0.82,0.19403,748,6437,7185
2296,2017-01-05,1,7,1,0,3,1,1,0.234043,0.287879,0.47,0.164179,402,5812,6214
2297,2017-01-06,1,7,1,0,4,1,1,0.191489,0.257576,0.53,0.283582,309,5261,5570
2298,2017-01-07,1,7,1,0,5,0,4,0.106383,0.19697,0.63,0.358209,131,1678,1809
2299,2017-01-08,1,7,1,0,6,0,1,0.085106,0.181818,0.43,0.343284,142,1778,1920
2300,2017-01-09,1,7,1,0,0,1,1,0.12766,0.212121,0.44,0.208955,194,4423,4617
2301,2017-01-10,1,7,1,0,1,1,1,0.276596,0.318182,0.49,0.283582,244,5362,5606
2302,2017-01-11,1,7,1,0,2,1,3,0.468085,0.454545,0.72,0.223881,589,6678,7267
2303,2017-01-12,1,7,1,0,3,1,2,0.638298,0.575758,0.73,0.447761,944,8147,9091
2304,2017-01-13,1,7,1,0,4,1,1,0.553191,0.515152,0.61,0.298507,899,7132,8031
2305,2017-01-14,1,7,1,0,5,0,3,0.297872,0.333333,0.73,0.119403,165,1699,1864
2306,2017-01-15,1,7,1,1,6,0,1,0.361702,0.378788,0.61,0.134328,1436,3912,5348
2307,2017-01-16,1,7,1,0,0,1,3,0.340426,0.363636,0.6,0.134328,578,3907,4485
2308,2017-01-17,1,7,1,0,1,1,3,0.425532,0.424242,0.93,0.119403,183,5391,5574
2309,2017-01-18,1,7,1,0,2,1,2,0.510638,0.484848,0.74,0.268657,535,6810,7345
2310,2017-01-19,1,7,1,0,3,1,1,0.425532,0.424242,0.76,0.149254,1031,6345,7376
2311,2017-01-20,1,7,1,0,4,1,3,0.361702,0.378788,0.88,0.089552,1384,4182,5566
2312,2017-01-21,1,7,1,0,5,0,1,0.382979,0.393939,0.97,0.119403,3412,4745,8157
2313,2017-01-22,1,7,1,0,6,0,3,0.404255,0.409091,0.97,0.208955,1180,2886,4066
2314,2017-01-23,1,7,1,0,0,1,3,0.382979,0.393939,0.93,0.522388,118,2787,2905
2315,2017-01-24,1,7,1,0,1,1,3,0.361702,0.378788,0.77,0.373134,416,6973,7389
2316,2017-01-25,1,7,1,0,2,1,1,0.510638,0.484848,0.54,0.149254,793,8230,9023
2317,2017-01-26,1,7,1,0,3,1,1,0.510638,0.484848,0.57,0.283582,463,7585,8048
2318,2017-01-27,1,7,1,0,4,1,1,0.319149,0.348485,0.42,0.343284,524,6363,6887
2319,2017-01-28,1,7,1,0,5,0,1,0.361702,0.378788,0.48,0.19403,1336,4219,5555
2320,2017-01-29,1,7,1,0,6,0,1,0.340426,0.363636,0.54,0.164179,1042,4208,5250
2321,2017-01-30,1,7,1,0,0,1,4,0.255319,0.30303,0.62,0.238806,194,5226,5420
2322,2017-01-31,1,7,1,0,1,1,1,0.446809,0.439394,0.54,0.208955,463,7301,7764
2323,2017-02-01,1,7,2,0,2,1,1,0.404255,0.409091,0.66,0.134328,469,7762,8231
2324,2017-02-02,1,7,2,0,3,1,1,0.382979,0.393939,0.51,0.19403,439,7210,7649
2325,2017-02-03,1,7,2,0,4,1,1,0.255319,0.30303,0.36,0.268657,382,6161,6543
2326,2017-02-04,1,7,2,0,5,0,1,0.276596,0.318182,0.35,0.238806,918,3889,4807
2327,2017-02-05,1,7,2,0,6,0,1,0.425532,0.424242,0.5,0.238806,1143,4346,5489
2328,2017-02-06,1,7,2,0,0,1,1,0.510638,0.484848,0.66,0.179104,879,7520,8399
2329,2017-02-07,1,7,2,0,1,1,1,0.659574,0.590909,0.66,0.313433,963,8833,9796
2330,2017-02-08,1,7,2,0,2,1,1,0.659574,0.590909,0.64,0.238806,1176,9443,10619
2331,2017-02-09,1,7,2,0,3,1,3,0.425532,0.424242,0.63,0.507463,219,5150,5369
2332,2017-02-10,1,7,2,0,4,1,1,0.255319,0.30303,0.39,0.283582,425,5549,5974
2333,2017-02-11,1,7,2,0,5,0,1,0.425532,0.424242,0.54,0.119403,2045,4776,6821
2334,2017-02-12,1,7,2,0,6,0,3,0.446809,0.439394,0.64,0.223881,1086,3637,4723
2335,2017-02-13,1,7,2,0,0,1,1,0.340426,0.363636,0.42,0.447761,409,5955,6364
2336,2017-02-14,1,7,2,0,1,1,1,0.340426,0.363636,0.6,0.164179,406,7003,7409
2337,2017-02-15,1,7,2,0,2,1,1,0.446809,0.439394,0.57,0.253731,511,6974,7485
2338,2017-02-16,1,7,2,0,3,1,1,0.297872,0.333333,0.47,0.313433,339,6088,6427
2339,2017-02-17,1,7,2,0,4,1,1,0.404255,0.409091,0.48,0.104478,815,6467,7282
2340,2017-02-18,1,7,2,0,5,0,1,0.595745,0.545455,0.57,0.164179,5531,5195,10726
2341,2017-02-19,1,7,2,1,6,0,3,0.638298,0.575758,0.6,0.223881,7049,5301,12350
2342,2017-02-20,1,7,2,0,0,1,1,0.595745,0.545455,0.58,0.164179,4138,5920,10058
2343,2017-02-21,1,7,2,0,1,1,1,0.468085,0.454545,0.53,0.164179,1239,7576,8815
2344,2017-02-22,1,7,2,0,2,1,2,0.531915,0.5,0.78,0.164179,1227,8432,9659
2345,2017-02-23,1,7,2,0,3,1,2,0.680851,0.606061,0.75,0.238806,2089,9655,11744
2346,2017-02-24,1,7,2,0,4,1,2,0.702128,0.621212,0.73,0.253731,3365,9594,12959
2347,2017-02-25,1,7,2,0,5,0,3,0.680851,0.606061,0.66,0.343284,2956,5218,8174
2348,2017-02-26,1,7,2,0,6,0,1,0.382979,0.393939,0.39,0.268657,1918,4421,6339
2349,2017-02-27,1,7,2,0,0,1,1,0.446809,0.439394,0.57,0.149254,937,7327,8264
2350,2017-02-28,1,7,2,0,1,1,3,0.595745,0.545455,0.75,0.119403,949,6879,7828
2351,2017-03-01,1,7,3,0,2,1,3,0.744681,0.651515,0.75,0.41791,865,8112,8977
2352,2017-03-02,1,7,3,0,3,1,3,0.531915,0.5,0.54,0.432836,696,7438,8134
2353,2017-03-03,1,7,3,0,4,1,1,0.319149,0.348485,0.52,0.358209,641,6100,6741
2354,2017-03-04,1,7,3,0,5,0,1,0.319149,0.348485,0.39,0.298507,1303,3980,5283
2355,2017-03-05,1,7,3,0,6,0,1,0.255319,0.30303,0.3,0.179104,1293,3706,4999
2356,2017-03-06,1,7,3,0,0,1,1,0.425532,0.424242,0.54,0.149254,1262,7321,8583
2357,2017-03-07,1,7,3,0,1,1,3,0.638298,0.575758,0.7,0.253731,1189,7194,8383
2358,2017-03-08,1,7,3,0,2,1,3,0.595745,0.545455,0.48,0.298507,2093,8878,10971
2359,2017-03-09,1,7,3,0,3,1,1,0.659574,0.590909,0.27,0.223881,2625,9781,12406
2360,2017-03-10,1,7,3,0,4,1,4,0.468085,0.454545,0.5,0.373134,564,5434,5998
2361,2017-03-11,1,7,3,0,5,0,1,0.255319,0.30303,0.36,0.343284,1191,3925,5116
2362,2017-03-12,1,7,3,0,6,0,1,0.297872,0.333333,0.35,0.268657,1275,3346,4621
2363,2017-03-13,1,7,3,0,0,1,4,0.340426,0.363636,0.64,0.238806,849,5621,6470
2364,2017-03-14,1,7,3,0,1,1,4,0.255319,0.30303,0.61,0.507463,111,1472,1583
2365,2017-03-15,1,7,3,0,2,1,1,0.191489,0.257576,0.42,0.447761,90,3269,3359
2366,2017-03-16,1,7,3,0,3,1,1,0.297872,0.333333,0.44,0.268657,381,4798,5179
2367,2017-03-17,1,7,3,0,4,1,3,0.404255,0.409091,0.47,0.149254,1162,6045,7207
2368,2017-03-18,1,7,3,0,5,0,3,0.489362,0.469697,0.73,0.179104,3718,4527,8245
2369,2017-03-19,1,7,3,0,6,0,4,0.425532,0.424242,0.71,0.343284,1930,3759,5689
2370,2017-03-20,2,7,3,0,0,1,1,0.425532,0.424242,0.57,0.164179,1839,7464,9303
2371,2017-03-21,2,7,3,0,1,1,1,0.531915,0.5,0.61,0.164179,1895,8717,10612
2372,2017-03-22,2,7,3,0,2,1,1,0.489362,0.469697,0.34,0.402985,929,7384,8313
2373,2017-03-23,2,7,3,0,3,1,1,0.361702,0.378788,0.35,0.179104,1099,7517,8616
2374,2017-03-24,2,7,3,0,4,1,3,0.531915,0.5,0.58,0.313433,1843,7243,9086
2375,2017-03-25,2,7,3,0,5,0,1,0.723404,0.636364,0.58,0.208955,9024,7167,16191
2376,2017-03-26,2,7,3,0,6,0,1,0.446809,0.439394,0.84,0.283582,2453,4168,6621
2377,2017-03-27,2,7,3,0,0,1,3,0.680851,0.606061,0.79,0.119403,2805,8562,11367
2378,2017-03-28,2,7,3,0,1,1,3,0.659574,0.590909,0.73,0.19403,1822,8622,10444
2379,2017-03-29,2,7,3,0,2,1,1,0.574468,0.530303,0.6,0.268657,2997,9792,12789
2380,2017-03-30,2,7,3,0,3,1,1,0.446809,0.439394,0.58,0.223881,1819,8505,10324
2381,2017-03-31,2,7,3,0,4,1,3,0.425532,0.424242,0.86,0.223881,421,3372,3793
2382,2017-04-01,2,7,4,0,5,0,3,0.510638,0.484848,0.72,0.343284,4509,5812,10321
2383,2017-04-02,2,7,4,0,6,0,1,0.574468,0.530303,0.48,0.19403,6954,6760,13714
2384,2017-04-03,2,7,4,0,0,1,3,0.595745,0.545455,0.65,0.253731,2512,8356,10868
2385,2017-04-04,2,7,4,0,1,1,1,0.765957,0.666667,0.64,0.313433,2921,9745,12666
2386,2017-04-05,2,7,4,0,2,1,1,0.659574,0.590909,0.5,0.19403,3191,10354,13545
2387,2017-04-06,2,7,4,0,3,1,3,0.510638,0.484848,0.72,0.238806,583,5770,6353
2388,2017-04-07,2,7,4,0,4,1,1,0.404255,0.409091,0.54,0.41791,996,6600,7596
2389,2017-04-08,2,7,4,0,5,0,1,0.553191,0.515152,0.35,0.238806,6217,6291,12508
2390,2017-04-09,2,7,4,0,6,0,1,0.638298,0.575758,0.47,0.164179,7917,7216,15133
2391,2017-04-10,2,7,4,0,0,1,1,0.765957,0.666667,0.47,0.223881,4282,9460,13742
2392,2017-04-11,2,7,4,0,1,1,1,0.787234,0.681818,0.51,0.223881,4858,10513,15371
2393,2017-04-12,2,7,4,0,2,1,1,0.723404,0.636364,0.49,0.208955,3735,10353,14088
2394,2017-04-13,2,7,4,0,3,1,1,0.638298,0.575758,0.37,0.149254,4859,10575,15434
2395,2017-04-14,2,7,4,0,4,1,1,0.659574,0.590909,0.49,0.134328,6530,9508,16038
2396,2017-04-15,2,7,4,0,5,0,1,0.702128,0.621212,0.68,0.134328,10173,6723,16896
2397,2017-04-16,2,7,4,1,6,0,1,0.851064,0.727273,0.55,0.283582,7474,5655,13129
2398,2017-04-17,2,7,4,0,0,1,3,0.659574,0.590909,0.66,0.164179,2633,7645,10278
2399,2017-04-18,2,7,4,0,1,1,1,0.638298,0.575758,0.58,0.208955,3406,10346,13752
2400,2017-04-19,2,7,4,0,2,1,2,0.531915,0.5,0.72,0.208955,2303,9390,11693
2401,2017-04-20,2,7,4,0,3,1,3,0.765957,0.666667,0.72,0.208955,3306,8967,12273
2402,2017-04-21,2,7,4,0,4,1,3,0.744681,0.651515,0.85,0.134328,4349,9192,13541
2403,2017-04-22,2,7,4,0,5,0,3,0.553191,0.515152,0.92,0.238806,1330,3155,4485
2404,2017-04-23,2,7,4,0,6,0,2,0.510638,0.484848,0.7,0.19403,4902,5842,10744
2405,2017-04-24,2,7,4,0,0,1,3,0.468085,0.454545,0.8,0.298507,581,5103,5684
2406,2017-04-25,2,7,4,0,1,1,3,0.510638,0.484848,0.95,0.373134,733,7233,7966
2407,2017-04-26,2,7,4,0,2,1,3,0.638298,0.575758,0.8,0.164179,1881,10088,11969
2408,2017-04-27,2,7,4,0,3,1,2,0.765957,0.666667,0.76,0.19403,2990,10797,13787
2409,2017-04-28,2,7,4,0,4,1,1,0.787234,0.681818,0.65,0.19403,4237,10154,14391
2410,2017-04-29,2,7,4,0,5,0,1,0.87234,0.742424,0.69,0.208955,7154,7258,14412
2411,2017-04-30,2,7,4,0,6,0,2,0.829787,0.712121,0.72,0.208955,6724,6889,13613
2412,2017-05-01,2,7,5,0,0,1,2,0.787234,0.681818,0.74,0.343284,2304,8678,10982
2413,2017-05-02,2,7,5,0,1,1,1,0.744681,0.651515,0.53,0.328358,2518,10794,13312
2414,2017-05-03,2,7,5,0,2,1,1,0.574468,0.530303,0.43,0.283582,2482,10449,12931
2415,2017-05-04,2,7,5,0,3,1,3,0.574468,0.530303,0.69,0.283582,2195,9656,11851
2416,2017-05-05,2,7,5,0,4,1,3,0.680851,0.606061,0.87,0.298507,1511,5752,7263
2417,2017-05-06,2,7,5,0,5,0,3,0.553191,0.515152,0.83,0.268657,1769,4073,5842
2418,2017-05-07,2,7,5,0,6,0,1,0.553191,0.515152,0.58,0.298507,3801,5812,9613
2419,2017-05-08,2,7,5,0,0,1,1,0.553191,0.515152,0.45,0.223881,2330,9082,11412
2420,2017-05-09,2,7,5,0,1,1,1,0.574468,0.530303,0.47,0.164179,2266,10103,12369
2421,2017-05-10,2,7,5,0,2,1,1,0.680851,0.606061,0.54,0.134328,2760,10769,13529
2422,2017-05-11,2,7,5,0,3,1,3,0.531915,0.5,0.76,0.208955,320,3327,3647
2423,2017-05-12,2,7,5,0,4,1,3,0.489362,0.469697,0.83,0.208955,1395,5818,7213
2424,2017-05-13,2,7,5,0,5,0,3,0.510638,0.484848,0.82,0.283582,2843,5334,8177
2425,2017-05-14,2,7,5,0,6,0,1,0.765957,0.666667,0.61,0.283582,6161,6705,12866
2426,2017-05-15,2,7,5,0,0,1,1,0.702128,0.621212,0.37,0.313433,3058,9522,12580
2427,2017-05-16,2,7,5,0,1,1,1,0.723404,0.636364,0.56,0.164179,2829,10811,13640
2428,2017-05-17,2,7,5,0,2,1,1,0.87234,0.742424,0.61,0.208955,2480,10299,12779
2429,2017-05-18,2,7,5,0,3,1,3,0.829787,0.712121,0.7,0.253731,2606,9798,12404
2430,2017-05-19,2,7,5,0,4,1,1,0.893617,0.757576,0.69,0.223881,3533,9894,13427
2431,2017-05-20,2,7,5,0,5,0,2,0.659574,0.590909,0.7,0.253731,6994,6801,13795
2432,2017-05-21,2,7,5,0,6,0,1,0.617021,0.560606,0.58,0.179104,5096,6005,11101
2433,2017-05-22,2,7,5,0,0,1,3,0.638298,0.575758,0.85,0.104478,2180,6926,9106
2434,2017-05-23,2,7,5,0,1,1,3,0.574468,0.530303,0.87,0.164179,2080,8442,10522
2435,2017-05-24,2,7,5,0,2,1,3,0.574468,0.530303,0.86,0.223881,2281,9661,11942
2436,2017-05-25,2,7,5,0,3,1,3,0.680851,0.606061,0.82,0.238806,1167,5547,6714
2437,2017-05-26,2,7,5,0,4,1,2,0.723404,0.636364,0.73,0.253731,4224,9367,13591
2438,2017-05-27,2,7,5,0,5,0,3,0.659574,0.590909,0.75,0.089552,6531,4944,11475
2439,2017-05-28,2,7,5,1,6,0,3,0.659574,0.590909,0.82,0.149254,6180,4008,10188
2440,2017-05-29,2,7,5,0,0,1,1,0.787234,0.681818,0.66,0.134328,6971,5960,12931
2441,2017-05-30,2,7,5,0,1,1,3,0.638298,0.575758,0.92,0.19403,2245,8058,10303
2442,2017-05-31,2,7,5,0,2,1,3,0.744681,0.651515,0.79,0.134328,2653,9519,12172
2443,2017-06-01,2,7,6,0,3,1,1,0.787234,0.681818,0.63,0.164179,3066,10589,13655
2444,2017-06-02,2,7,6,0,4,1,1,0.765957,0.666667,0.49,0.19403,3798,10312,14110
2445,2017-06-03,2,7,6,0,5,0,1,0.808511,0.69697,0.46,0.223881,6514,7384,13898
2446,2017-06-04,2,7,6,0,6,0,1,0.829787,0.712121,0.66,0.223881,5808,6826,12634
2447,2017-06-05,2,7,6,0,0,1,2,0.702128,0.621212,0.83,0.179104,2026,8614,10640
2448,2017-06-06,2,7,6,0,1,1,1,0.723404,0.636364,0.66,0.253731,3125,11014,14139
2449,2017-06-07,2,7,6,0,2,1,2,0.617021,0.560606,0.76,0.208955,2223,10339,12562
2450,2017-06-08,2,7,6,0,3,1,1,0.680851,0.606061,0.62,0.164179,3234,10718,13952
2451,2017-06-09,2,7,6,0,4,1,1,0.787234,0.681818,0.55,0.179104,4290,10285,14575
2452,2017-06-10,2,7,6,0,5,0,1,0.829787,0.712121,0.59,0.179104,7360,7317,14677
2453,2017-06-11,2,7,6,0,6,0,1,0.893617,0.757576,0.6,0.179104,5248,6587,11835
2454,2017-06-12,2,7,6,0,0,1,1,0.914894,0.772727,0.59,0.149254,2901,9404,12305
2455,2017-06-13,2,7,6,0,1,1,1,0.914894,0.772727,0.64,0.19403,2636,9898,12534
2456,2017-06-14,2,7,6,0,2,1,1,0.87234,0.742424,0.69,0.208955,2820,10387,13207
2457,2017-06-15,2,7,6,0,3,1,1,0.787234,0.681818,0.6,0.19403,3447,10396,13843
2458,2017-06-16,2,7,6,0,4,1,3,0.787234,0.681818,0.76,0.104478,3285,9180,12465
2459,2017-06-17,2,7,6,0,5,0,2,0.851064,0.727273,0.77,0.223881,6206,6987,13193
2460,2017-06-18,2,7,6,0,6,0,2,0.87234,0.742424,0.73,0.358209,5131,6030,11161
2461,2017-06-19,2,7,6,0,0,1,3,0.851064,0.727273,0.77,0.358209,2298,7125,9423
2462,2017-06-20,2,7,6,0,1,1,1,0.829787,0.712121,0.67,0.223881,3173,10804,13977
2463,2017-06-21,3,7,6,0,2,1,1,0.851064,0.727273,0.59,0.208955,2968,11042,14010
2464,2017-06-22,3,7,6,0,3,1,2,0.829787,0.712121,0.71,0.179104,3127,10372,13499
2465,2017-06-23,3,7,6,0,4,1,3,0.851064,0.727273,0.77,0.343284,3286,9232,12518
2466,2017-06-24,3,7,6,0,5,0,3,0.851064,0.727273,0.62,0.283582,6915,7406,14321
2467,2017-06-25,3,7,6,0,6,0,1,0.829787,0.712121,0.5,0.223881,6402,7219,13621
2468,2017-06-26,3,7,6,0,0,1,1,0.787234,0.681818,0.45,0.238806,3842,10550,14392
2469,2017-06-27,3,7,6,0,1,1,3,0.765957,0.666667,0.42,0.208955,3532,11483,15015
2470,2017-06-28,3,7,6,0,2,1,1,0.765957,0.666667,0.48,0.179104,3416,11477,14893
2471,2017-06-29,3,7,6,0,3,1,1,0.87234,0.742424,0.61,0.313433,3168,10777,13945
2472,2017-06-30,3,7,6,0,4,1,1,0.893617,0.757576,0.58,0.313433,3783,9969,13752
2473,2017-07-01,3,7,7,0,5,0,3,0.893617,0.757576,0.74,0.238806,5698,5711,11409
2474,2017-07-02,3,7,7,0,6,0,1,0.893617,0.757576,0.68,0.134328,7750,5833,13583
2475,2017-07-03,3,7,7,0,0,1,1,0.87234,0.742424,0.59,0.149254,7025,8268,15293
2476,2017-07-04,3,7,7,1,1,1,3,0.87234,0.742424,0.66,0.119403,8612,6791,15403
2477,2017-07-05,3,7,7,0,2,1,3,0.787234,0.681818,0.8,0.19403,2959,7628,10587
2478,2017-07-06,3,7,7,0,3,1,3,0.765957,0.666667,0.9,0.179104,1433,5924,7357
2479,2017-07-07,3,7,7,0,4,1,3,0.87234,0.742424,0.69,0.208955,3979,10002,13981
2480,2017-07-08,3,7,7,0,5,0,1,0.851064,0.727273,0.65,0.208955,7472,8045,15517
2481,2017-07-09,3,7,7,0,6,0,1,0.808511,0.69697,0.55,0.179104,7554,7748,15302
2482,2017-07-10,3,7,7,0,0,1,1,0.851064,0.727273,0.67,0.223881,3153,9766,12919
2483,2017-07-11,3,7,7,0,1,1,1,0.87234,0.742424,0.69,0.19403,3197,10479,13676
2484,2017-07-12,3,7,7,0,2,1,1,0.914894,0.772727,0.62,0.179104,3220,10265,13485
2485,2017-07-13,3,7,7,0,3,1,1,0.93617,0.787879,0.69,0.208955,3013,9646,12659
2486,2017-07-14,3,7,7,0,4,1,3,0.93617,0.787879,0.7,0.19403,2838,7474,10312
2487,2017-07-15,3,7,7,0,5,0,2,0.851064,0.727273,0.71,0.223881,7074,7395,14469
2488,2017-07-16,3,7,7,0,6,0,1,0.851064,0.727273,0.59,0.164179,6446,7138,13584
2489,2017-07-17,3,7,7,0,0,1,2,0.87234,0.742424,0.71,0.19403,3192,9286,12478
2490,2017-07-18,3,7,7,0,1,1,2,0.87234,0.742424,0.72,0.179104,3064,9858,12922
2491,2017-07-19,3,7,7,0,2,1,1,0.93617,0.787879,0.63,0.164179,2761,10405,13166
2492,2017-07-20,3,7,7,0,3,1,1,0.957447,0.80303,0.6,0.149254,2911,9762,12673
2493,2017-07-21,3,7,7,0,4,1,1,0.93617,0.787879,0.64,0.149254,3795,9144,12939
2494,2017-07-22,3,7,7,0,5,0,3,0.93617,0.787879,0.63,0.19403,4570,5458,10028
2495,2017-07-23,3,7,7,0,6,0,3,0.851064,0.727273,0.8,0.134328,4979,6071,11050
2496,2017-07-24,3,7,7,0,0,1,2,0.87234,0.742424,0.71,0.19403,3291,9228,12519
2497,2017-07-25,3,7,7,0,1,1,1,0.765957,0.666667,0.63,0.268657,3790,11184,14974
2498,2017-07-26,3,7,7,0,2,1,1,0.787234,0.681818,0.66,0.149254,3954,11595,15549
2499,2017-07-27,3,7,7,0,3,1,2,0.808511,0.69697,0.78,0.208955,3934,10718,14652
2500,2017-07-28,3,7,7,0,4,1,3,0.744681,0.651515,0.92,0.179104,1129,4597,5726
2501,2017-07-29,3,7,7,0,5,0,3,0.702128,0.621212,0.75,0.373134,4079,5686,9765
2502,2017-07-30,3,7,7,0,6,0,1,0.765957,0.666667,0.55,0.179104,7793,7974,15767
2503,2017-07-31,3,7,7,0,0,1,1,0.87234,0.742424,0.63,0.074627,4096,9840,13936
2504,2017-08-01,3,7,8,0,1,1,1,0.87234,0.742424,0.67,0.134328,2907,9495,12402
2505,2017-08-02,3,7,8,0,2,1,2,0.851064,0.727273,0.7,0.179104,3333,10746,14079
2506,2017-08-03,3,7,8,0,3,1,3,0.851064,0.727273,0.73,0.134328,3125,9671,12796
2507,2017-08-04,3,7,8,0,4,1,2,0.851064,0.727273,0.7,0.253731,4317,9971,14288
2508,2017-08-05,3,7,8,0,5,0,1,0.744681,0.651515,0.62,0.283582,8358,7988,16346
2509,2017-08-06,3,7,8,0,6,0,1,0.765957,0.666667,0.62,0.134328,7173,6986,14159
2510,2017-08-07,3,7,8,0,0,1,3,0.680851,0.606061,0.87,0.19403,926,4969,5895
2511,2017-08-08,3,7,8,0,1,1,3,0.744681,0.651515,0.74,0.179104,3888,10854,14742
2512,2017-08-09,3,7,8,0,2,1,1,0.808511,0.69697,0.61,0.104478,3946,11016,14962
2513,2017-08-10,3,7,8,0,3,1,1,0.765957,0.666667,0.65,0.134328,4057,10722,14779
2514,2017-08-11,3,7,8,0,4,1,3,0.787234,0.681818,0.82,0.149254,3383,9006,12389
2515,2017-08-12,3,7,8,0,5,0,3,0.787234,0.681818,0.87,0.119403,5521,6171,11692
2516,2017-08-13,3,7,8,0,6,0,2,0.808511,0.69697,0.71,0.164179,6791,7355,14146
2517,2017-08-14,3,7,8,0,0,1,2,0.744681,0.651515,0.8,0.089552,3720,9460,13180
2518,2017-08-15,3,7,8,0,1,1,3,0.765957,0.666667,0.87,0.089552,1918,8035,9953
2519,2017-08-16,3,7,8,0,2,1,2,0.87234,0.742424,0.72,0.104478,3079,10498,13577
2520,2017-08-17,3,7,8,0,3,1,2,0.851064,0.727273,0.81,0.208955,3094,10207,13301
2521,2017-08-18,3,7,8,0,4,1,3,0.87234,0.742424,0.84,0.208955,2998,8405,11403
2522,2017-08-19,3,7,8,0,5,0,3,0.87234,0.742424,0.71,0.19403,6170,7272,13442
2523,2017-08-20,3,7,8,0,6,0,1,0.829787,0.712121,0.57,0.149254,5512,7131,12643
2524,2017-08-21,3,7,8,0,0,1,3,0.851064,0.727273,0.76,0.179104,3096,9175,12271
2525,2017-08-22,3,7,8,0,1,1,2,0.87234,0.742424,0.76,0.268657,2688,9915,12603
2526,2017-08-23,3,7,8,0,2,1,1,0.808511,0.69697,0.59,0.19403,3242,10819,14061
2527,2017-08-24,3,7,8,0,3,1,1,0.787234,0.681818,0.51,0.164179,3242,10892,14134
2528,2017-08-25,3,7,8,0,4,1,3,0.744681,0.651515,0.66,0.164179,3958,10924,14882
2529,2017-08-26,3,7,8,0,5,0,1,0.744681,0.651515,0.66,0.149254,6549,8130,14679
2530,2017-08-27,3,7,8,0,6,0,1,0.723404,0.636364,0.62,0.179104,5745,7611,13356
2531,2017-08-28,3,7,8,0,0,1,1,0.723404,0.636364,0.67,0.253731,2884,10245,13129
2532,2017-08-29,3,7,8,0,1,1,3,0.617021,0.560606,0.83,0.268657,562,4058,4620
2533,2017-08-30,3,7,8,0,2,1,2,0.723404,0.636364,0.73,0.149254,2884,11830,14714
2534,2017-08-31,3,7,8,0,3,1,2,0.808511,0.69697,0.71,0.149254,2781,11130,13911
2535,2017-09-01,3,7,9,0,4,1,1,0.659574,0.590909,0.61,0.238806,3359,9817,13176
2536,2017-09-02,3,7,9,0,5,0,3,0.553191,0.515152,0.82,0.223881,1321,2854,4175
2537,2017-09-03,3,7,9,1,6,0,2,0.744681,0.651515,0.73,0.149254,8860,6511,15371
2538,2017-09-04,3,7,9,0,0,1,1,0.765957,0.666667,0.66,0.223881,6433,7147,13580
2539,2017-09-05,3,7,9,0,1,1,3,0.829787,0.712121,0.74,0.223881,2069,9290,11359
2540,2017-09-06,3,7,9,0,2,1,3,0.638298,0.575758,0.94,0.179104,443,5553,5996
2541,2017-09-07,3,7,9,0,3,1,2,0.680851,0.606061,0.71,0.19403,2289,11761,14050
2542,2017-09-08,3,7,9,0,4,1,1,0.702128,0.621212,0.65,0.149254,3245,11446,14691
2543,2017-09-09,3,7,9,0,5,0,1,0.659574,0.590909,0.62,0.223881,6216,8546,14762
2544,2017-09-10,3,7,9,0,6,0,1,0.659574,0.590909,0.65,0.179104,5188,7821,13009
2545,2017-09-11,3,7,9,0,0,1,1,0.680851,0.606061,0.66,0.149254,2982,10419,13401
2546,2017-09-12,3,7,9,0,1,1,1,0.744681,0.651515,0.62,0.074627,2741,11756,14497
2547,2017-09-13,3,7,9,0,2,1,3,0.744681,0.651515,0.84,0.134328,2116,9804,11920
2548,2017-09-14,3,7,9,0,3,1,2,0.765957,0.666667,0.76,0.149254,2257,10962,13219
2549,2017-09-15,3,7,9,0,4,1,2,0.765957,0.666667,0.72,0.104478,3421,11183,14604
2550,2017-09-16,3,7,9,0,5,0,2,0.829787,0.712121,0.72,0.074627,6589,8708,15297
2551,2017-09-17,3,7,9,0,6,0,2,0.787234,0.681818,0.8,0.104478,5435,7734,13169
2552,2017-09-18,3,7,9,0,0,1,2,0.702128,0.621212,0.84,0.208955,2632,10402,13034
2553,2017-09-19,3,7,9,0,1,1,2,0.787234,0.681818,0.74,0.283582,2428,11617,14045
2554,2017-09-20,3,7,9,0,2,1,1,0.829787,0.712121,0.65,0.19403,2355,11365,13720
2555,2017-09-21,3,7,9,0,3,1,1,0.319149,0.348485,0.94,0.164179,2338,11143,13481
